Song Title;Artist;Year;Album/EP/Single;Collaborating Artist(s);Spotify Link;Streams
Pantropiko;BINI;2023;Talaarawan;;https://open.spotify.com/track/03vwhCqyxupZDVEncdnCSc;
Super Crush;BINI;2023;Single;;https://open.spotify.com/track/56wTbR92GiVk86sH3KWR34;
Salamin, Salamin;BINI;2024;Talaarawan;;https://open.spotify.com/track/1iIJtD9hkzw4ZHfR7ND9yb;
Ang Huling Cha Cha;BINI;2024;Talaarawan;;https://open.spotify.com/track/7Dx27QY6OJmWv4ZSCW9OpF;
Na Na Nandito Lang;BINI;2024;Talaarawan;;https://open.spotify.com/track/3iiFRTfSUP34KVekvWoV3F;
Diyan Ka Lang;BINI;2024;Talaarawan;;https://open.spotify.com/track/7j3FzXqlvcSpe58Ska2tes;
Bata, Kaya Mo!;BINI;2024;Single;PLAYERTWO;https://open.spotify.com/track/4UTORTDvblo2N3PNWifEzp;
Cherry On Top;BINI;2024;BINIverse;;https://open.spotify.com/track/2JniqTObhmaYjn83J6qiED;
Cherry On Top (BiniMo Remix);BINI;2024;BINIverse;Agnez Mo;https://open.spotify.com/track/0x4uB9NwFEmYrGlUFI9Kci;
Blooming;BINI;2024;Single;;https://open.spotify.com/track/52YkZd4cJahDlGxQquQqSa;
Gandang Vitakeratin;BINI;2024;Single;;https://open.spotify.com/track/5tQvi25iQvL5Raxg4rkdEN;
Hairkada, Ilugay Mo!;BINI;2024;Single;Sunsilk PH;https://open.spotify.com/track/3QK0nqizj5doSadlfkcbL1;
Icon;BINI;2024;Single;;https://open.spotify.com/track/5nqKckFx3jU5JM3bd1EwGB;
Laging Fudgee, Fudgee Lagi;BINI;2024;Single;;https://open.spotify.com/track/6Rne3AZj7AcRcrmnKT3nRM;
Joy To The World;BINI;2024;Single;;https://open.spotify.com/track/0SpVJoztP97waXXnu0GjbL;
Our Stories Shine This Christmas;BINI;2024;Single;;https://open.spotify.com/track/5YleyXVovexQBfPTQx6dJt;
Blink Twice;BINI;2025;BINIverse;;https://open.spotify.com/track/0G2SvoKHnMnoX5UQDCIx51;
Zero Pressure;BINI;2025;BINIverse;;https://open.spotify.com/track/4xWZwHrIn5uS3Nft08Rk5O;
Secrets;BINI;2025;BINIverse;eaJ;https://open.spotify.com/track/0hzFVTCkNnMgRrBiTgRuXC;
Out Of My Head;BINI;2025;BINIverse;;https://open.spotify.com/track/6SKjhbUSGDjTPCEGYYonWO;
Blink Twice (Dos Veces Remix);BINI;2025;Single;Belinda;https://open.spotify.com/track/6SNHfk6CipQOSALhblynof;
Blink Twice (Taglish Version);BINI;2025;Single;;https://open.spotify.com/track/12dI6qK0w7Grhim6Gx7Xzx;
TOP;BINI;2025;Single;;https://open.spotify.com/track/2XZsdeacLnuHfQCetOSIdX;
OXYGEN;BINI;2025;Single;Orchestra of the Filipino Youth;https://open.spotify.com/track/2rvqMC6SRBCHcwFdMmaHfK;
First Luv;BINI;2025;FLAMES;;https://open.spotify.com/track/0qHbCeNAPB7EaKxWiyaAMP;
Sweet Tooth;BINI;2025;FLAMES;;https://open.spotify.com/track/4255eE0aWSyfbIWTpIE1qu;
Paruparo;BINI;2025;FLAMES;;https://open.spotify.com/track/0waZh26XErLP0Za4Dgc3T0;
Infinity;BINI;2025;FLAMES;;https://open.spotify.com/track/6rKlGBShPmNsQkzvEvdwqq;
Katabi;BINI;2025;FLAMES;;https://open.spotify.com/track/01R8mmP7FyotvSQkjlxK7v;
Bikini;BINI;2025;FLAMES;;https://open.spotify.com/track/03Tt2qPSQKaXMkLtZ3Zwg9;
Shagidi;BINI;2025;FLAMES;;https://open.spotify.com/track/7zKYsYbbC7N8C5QOOtTlZx;
Unang Kilig;BINI;2026;Single;;https://open.spotify.com/track/7mfaRuBDtbywhmLSoPSscp;
Honey Honey;BINI;2026;Single;;https://open.spotify.com/track/282XNtIdfDh0NupdD8zBzp;
The Light;BGYO;2021;The Light;;https://open.spotify.com/track/6X7fvbcewXJtyfEtokQKXp;
He's Into Her;BGYO;2021;The Light;;https://open.spotify.com/track/76WBXsEyEPozYOjug4JdIp;
When I'm with You;BGYO;2021;The Light;;https://open.spotify.com/track/4mUOkjM8dm0NS8wf17AySE;
Fly Away;BGYO;2021;The Light;;https://open.spotify.com/track/04s1NaqqlvjIWbg2ZJGmA2;
The Baddest;BGYO;2021;The Light;;https://open.spotify.com/track/20bvFAx7LDYFui9dWBeWgq;
Rocketman;BGYO;2021;The Light;;https://open.spotify.com/track/7I6tZVZsTzWLT1YPK0Kkvf;
Sabay;BGYO;2021;The Light;;https://open.spotify.com/track/4io0iKmvgjAOrDxISj6UYL;
Kundiman;BGYO;2021;The Light;;https://open.spotify.com/track/2KjPP8NMROqq7Yfi8JtN96;
The Light (Bahasa Indonesia Version);BGYO;2021;The Light;;https://open.spotify.com/track/2ah7EWzvghfab3z8oLAIxF;
The Light (Japanese Version);BGYO;2021;The Light;;https://open.spotify.com/track/3D2ikeznU7ydcEjd6SxvTz;
The Light (Spanish Version);BGYO;2021;The Light;;https://open.spotify.com/track/1criLZoROzxT0PiidoDZD6;
The Light (Thai Version);BGYO;2021;The Light;;https://open.spotify.com/track/0Zrw9zK033FU8D0bknalVd;
Hello from BGYO!;BGYO;2021;Single;;https://open.spotify.com/track/3xKvLJ1uxsiwlD9J0whoU4;
Kulay (Miss Universe Philippines 2021);BGYO;2021;Single;;https://open.spotify.com/track/55HcwpBtgFIKmY1v1OZss8;
While We Are Young;BGYO;2021;Single;;https://open.spotify.com/track/2vy3BY9kUfhnjH9Ba7Jf18;
Runnin';BGYO;2021;Single;Keiko Necesario;https://open.spotify.com/track/1MlrhkFGRchXMPhDvMBUcl;
Feel Good Pilipinas;BGYO;2021;Single;KZ Tandingan;https://open.spotify.com/track/0MuUvMlpssQPq63U9aoli0;
Game On;BGYO;2022;Be Us;;https://open.spotify.com/track/6CeXFKTxP6cWXGCQJ3Jzw0;
Magnet;BGYO;2022;Be Us;;https://open.spotify.com/track/56vw2H9kJu8Iwa4MyFCT3f;
Be Us;BGYO;2022;Be Us;;https://open.spotify.com/track/6WmljxrwnVvBamaDWQdHq8;
Tumitigil Ang Mundo;BGYO;2022;Be Us;;https://open.spotify.com/track/0BveZyFZAU9GZ7qHTE77VC;
Panahon;BGYO;2022;Be Us;;https://open.spotify.com/track/1vO8t6ZUjJybJCsAvGWhCf;
PNGNP;BGYO;2022;Be Us;;https://open.spotify.com/track/48SCq3lsrSKW1pjjQ3QyMr;
Laro;BGYO;2022;Be Us;;https://open.spotify.com/track/2de3jAl2G6YHF6DJwlQuME;
Extraordinary;BGYO;2022;Be Us;;https://open.spotify.com/track/0HzBnwgcMUb5xJ5ogNjQ1r;
Mahal Na Kita;BGYO;2022;Single;;https://open.spotify.com/track/2lrLcdOUaKageXcqw4CLKz;
Best Time;BGYO;2022;Single;;https://open.spotify.com/track/67bB2y1BgbVJJ2iZPU8nCT;
Patuloy Lang Ang Lipad;BGYO;2022;Single;;https://open.spotify.com/track/6SCLUJuq19QSacE4oXqoqG;
He's Into Her (Remix);BGYO;2022;Single;;https://open.spotify.com/track/7z6ikVLk7KT5hlzyDWRkDR;
Up!;BGYO;2022;Single;BINI;https://open.spotify.com/track/7aii4AQA1uyyzGcfqtApy1;
Live Vivid;BGYO;2023;Single;;https://open.spotify.com/track/1gfOF7SHeNzfAVO4E73k45;
Gigil;BGYO;2024;Single;;https://open.spotify.com/track/05Db5b8xtLi32lJgKbDUus;
Patintero;BGYO;2024;Single;;https://open.spotify.com/track/3nupCyAjgcopsWicJpGk6D;
Uuwian;BGYO;2024;Single;JL Toreliza;https://open.spotify.com/track/5hfAiES72nZNflCQmolrGe;
Uuwian (Reprise);BGYO;2024;Single;;https://open.spotify.com/track/3TB5jSrRbM0uf1ghdTICAI;
Divine;BGYO;2025;BGYO;;https://open.spotify.com/track/3PKQwa7S5IHhstiTAxWNyL;
Trash;BGYO;2025;BGYO;;https://open.spotify.com/track/1t3lid2wFjY3WsBFIsdjWn;
Light My Fire;BGYO;2025;BGYO;;https://open.spotify.com/track/45A3RfixQDDqT4QCA77Vk7;
Heartstrings;BGYO;2025;BGYO;;https://open.spotify.com/track/1NSamMOkrVbbHMOrAmT2WB;
Andito Lang;BGYO;2025;BGYO;;https://open.spotify.com/track/7aeoDgZjdKShvg4JucW6tc;
All These Ladies;BGYO;2025;Headlines;;https://open.spotify.com/track/1N08zpJWDX4iaAeSrZtXua;
Dance With Me;BGYO;2025;Headlines;;https://open.spotify.com/track/4eDOey6H4uD1kmbP1MZLwO;
Aloe Vera;BGYO;2025;Headlines;;https://open.spotify.com/track/6nVm1CIsfoSDP2WmVYx3yo;
Headlines;BGYO;2025;Headlines;;https://open.spotify.com/track/0MOsW3XK5bPP0nbNhJz0eg;
Kabataang Pinoy;BGYO;2025;Single;Cloud 7;https://open.spotify.com/track/6NzrH7AYfJg44d4t6KT67Y;
kbye;ALAMAT;2021;Single;;https://open.spotify.com/track/4kx1jGLJnqR0xxQMHMbcJz;
kasmala;ALAMAT;2021;Single;;https://open.spotify.com/track/0s5J5E2DvVS1Gp8z4UjEJx;
porque;ALAMAT;2021;Single;;https://open.spotify.com/track/3jIFCNq5TcMGjKFEvZTn6n;
Aswang;ALAMAT;2022;Pasulong EP;;https://open.spotify.com/track/7oyTTvPsNZQ0uIlh00orXm;
Maharani;ALAMAT;2022;Pasulong EP;;https://open.spotify.com/track/6KAnNItOZJ85PT3s0KqMgT;
ILY ILY;ALAMAT;2022;Pasulong EP;Lyca Gairanod;https://open.spotify.com/track/3PSm4ecTV81zaMQRUsfHu3;
Gayuma;ALAMAT;2022;Pasulong EP;;https://open.spotify.com/track/6afFPpTmuVBwZ8OpCSBSYe;
Say U Love Me;ALAMAT;2022;Pasulong EP;;https://open.spotify.com/track/5gfmzr2KPO7lu5f1hNX8QU;
Hala;ALAMAT;2022;Pasulong EP;;https://open.spotify.com/track/0mmAeb3RATkxm4ZvI6qZny;
Sa Panaginip Na Lang;ALAMAT;2022;Single;;https://open.spotify.com/track/6l2ThRggrbKRQF5fZs3qOF;
Dagundong;ALAMAT;2023;IsaPuso;;https://open.spotify.com/track/3cAcIiIJ7VJeKjTqeTzjMf;
Dayang;ALAMAT;2023;IsaPuso;;https://open.spotify.com/track/7oLEl2cupe0UTJNj3aHFou;
Noli;ALAMAT;2023;IsaPuso;;https://open.spotify.com/track/39yvrScFBJuubwGY2yghAl;
Manila Dreams;ALAMAT;2023;IsaPuso;;https://open.spotify.com/track/5Yx5xI0Lcp0wwx3cpWIMeO;
Day and Night;ALAMAT;2023;IsaPuso;;https://open.spotify.com/track/12NU0eZeogiWysYpXKOhrY;
Multo;ALAMAT;2023;IsaPuso;Cursebox;https://open.spotify.com/track/58aSRuhbw21XWEPrc55sh2;
Walang Hanggan;ALAMAT;2023;IsaPuso;;https://open.spotify.com/track/3VTlZgkr3WQWuGawdwXWSV;
Dong-Dong-Ay;ALAMAT;2023;IsaPuso;;https://open.spotify.com/track/6GN5uIfeWoZyWZQaX69hDh;
Hiraya;ALAMAT;2024;Single;;https://open.spotify.com/track/3J6JAjVMulZrR4LvRaMt4E;
Ngayong Gabi;ALAMAT;2024;Single;;https://open.spotify.com/track/5dFGhDHEe2Wd3Wj8Rk4Gzw;
LuzViMinda;ALAMAT;2025;DESTINO;;https://open.spotify.com/track/2PZgVM7Dsl6zq9Y13UeFne;
Sinigang;ALAMAT;2025;DESTINO;;https://open.spotify.com/track/2EzjRBSkVsPwprmOpM7TvR;
Hapag;ALAMAT;2025;DESTINO;;https://open.spotify.com/track/3XTtXM3opfJyYmNE23CkOp;
Pagbigyan (Bad Decisions);ALAMAT;2025;DESTINO;;https://open.spotify.com/track/02ogG8G6ISEmwbQHubVuGq;
Pangako (Sa Puso Mo);ALAMAT;2025;DESTINO;;https://open.spotify.com/track/1xu2pd5jUOLWwTQptGbFmF;
Don't Wanna Dance;ALAMAT;2025;DESTINO;;https://open.spotify.com/track/6mHbVYHwyBAJaGxyLjb0Pm;
Sa 'Yo Pa Rin Uuwi;ALAMAT;2025;DESTINO;;https://open.spotify.com/track/0E193kIgO8WjOQnWESYwq1;
BRAND NEW;Press Hit Play;2023;Single;;https://open.spotify.com/track/4mSqyHb1KQFR2zGiJIQxfY;
Balaraw;Press Hit Play;2023;Single;;https://open.spotify.com/track/2jb0ZiLCVYLW5gmbBgqJY4;
Hey Love!;Press Hit Play;2024;Single;;https://open.spotify.com/track/6LkQGaIExJMjgLnwD3FqIi;
Isa Dalawa Tatlo;Press Hit Play;2024;Single;;https://open.spotify.com/track/3mxJe1xeVwLZqv7rA0RzLc;
Lampara;Press Hit Play;2024;Single;;https://open.spotify.com/track/6QCRRGWsmZShpXm3haSiNl;
Tulipan;Press Hit Play;2024;Single;;https://open.spotify.com/track/7Gs2i4bJxJDZHNID5tPfcz;
Pansamantala;Press Hit Play;2025;Single;;https://open.spotify.com/track/1ZSVgeuMha9qevMby90qKf;
Akin Ka Muna Ngayong Gabi;Press Hit Play;2025;Single;;https://open.spotify.com/track/3QtUS2KCKrAREaVlm1pUw;
Simbolo Ng Pasko;Press Hit Play;2025;Single;;https://open.spotify.com/track/5Rj7GkzHqsJxK6VY2CJLh4;
The Beast;VXON;2022;Single;;https://open.spotify.com/track/3lT5vZpGqBBwg3N2x8yiJ4;
P.S.;VXON;2022;Single;;https://open.spotify.com/track/6jVFnHVmS5QyTj6GJG4C2L;
Fiyaah;VXON;2022;Single;;https://open.spotify.com/track/4u9vGR6FZ2bCsP3dVyPuYw;
Reach The Top;VXON;2022;Single;;https://open.spotify.com/track/0hq2xMIFcJbP3GBdDfN9Vt;
LUV IS;VXON;2022;Single;Zephanie;https://open.spotify.com/track/3VDN1zMDxKq4jasT0REjgF;
Ikaw Na Na Na;VXON;2022;Single;Jonathan Manalo;https://open.spotify.com/track/2vF8xHqkN0FfCb4GhdT6sH;
Dulo;VXON;2023;Single;;https://open.spotify.com/track/3uXshIhPKgR1xk3Dy6PZQA;
Breaking Bad;VXON;2023;Single;;https://open.spotify.com/track/5HxP9J6cKDw2h8kxdCNxYV;
PRETTY PLEASE;VXON;2023;Single;;https://open.spotify.com/track/0vJGPQoD1fHjFzVdHV0OQd;
Lisan;VXON;2023;Single;;https://open.spotify.com/track/5bCHLP9fO1X3QZBS5S3S7A;
Sandal;VXON;2023;Single;;https://open.spotify.com/track/7nw1GNqF5l2NiAlDqz9Vrd;
SSP (Saksak Sa Puso);VXON;2024;20:20;;https://open.spotify.com/track/4hNKQWQvHOOfxUR0IrGpYG;
Kalaw;VXON;2024;20:20;;https://open.spotify.com/track/5S7AISOEAtcMuvilke7m3u;
Gamu-Gamo;VXON;2024;20:20;MC Einstein;https://open.spotify.com/track/0YJU2OPvyc7sN1aXnsPij7;
Coco;VXON;2024;20:20;;https://open.spotify.com/track/1lZ5HCkSpSkciRJvXNjYCi;
O Kay Sarap;VXON;2024;20:20;G22 AJ;https://open.spotify.com/track/0DJwiudmJRXbRNhIiQz3IJ;
Miss Na Kita;VXON;2024;20:20;Zephanie;https://open.spotify.com/track/17JR3Q7Q9qT6teliv85N6S;
KNT (Kanta Ng Tanga);VXON;2024;20:20;;https://open.spotify.com/track/5tycG9kgSXRqAE52Q98C4W;
Lisan - Stripped Version;VXON;2024;20:20;;https://open.spotify.com/track/2rB0XZw93Ad9I7VhZxQDNW;
Sandal;VXON;2024;20:20;;https://open.spotify.com/track/2IbS52QrHRmdLStZ91cbGO;
MHWG;VXON;2024;Single;;https://open.spotify.com/track/3kP3zVFzJqVwXqLsMN5r5f;
Agila;VXON;2025;Single;;https://open.spotify.com/track/5ysB7vHCGwReqHGb3W0c6p;
TABI TABI;VXON;2025;Single;;https://open.spotify.com/track/4ZeZSlty4VVmgTAAmnUIEU;
Sh*t Sobrang Init;VXON;2025;Single;;https://open.spotify.com/track/3OuaxvtQy1QvBTZL5Z56XG;
Dapat Lang Ako Lang;VXON;2025;Single;;https://open.spotify.com/track/3eSZqzn9Ft9iE6FufedpGw;
pelikula;VXON;2026;Pasakalye;;https://open.spotify.com/track/0oJfnh4VKNasIDgzn9dUU6;
sikretong malupet;VXON;2026;Pasakalye;;https://open.spotify.com/track/5YZ4v3kTgKC0zgCKdodkCl;
taguan (tayo lang);VXON;2026;Pasakalye;;https://open.spotify.com/track/5UobXFGsM4K1RvAPApzbPX;
lamoba;VXON;2026;Pasakalye;;https://open.spotify.com/track/6PUoe3iWUMRd6oTKuaVfu5;
walang iba;VXON;2026;Pasakalye;;https://open.spotify.com/track/3zQUCfpTLyRzLAi2xAdH04;
Your Love;1st.One;2023;Single;;https://open.spotify.com/track/4Db2snHTWWyl0kXAsTYuoQ;
Paalam Na;1st.One;2024;Single;;https://open.spotify.com/track/2RoYXP0MT3OaN0YoVDmZcK;
Wala Ng Iba;1st.One;2024;Single;;https://open.spotify.com/track/4arFAshDoIFZrCC13IsFgX;
Shout Out;1st.One;2025;Album;;https://open.spotify.com/track/1B51v16EQTHeDf6d5FG4E7;
Wala Ng Iba - Soul Version;1st.One;2025;Album;;https://open.spotify.com/track/61gCdLZ2ZmtBwrUebJUx9d;
Gusto Mo Ba;1st.One;2025;Single;jikamarie;https://open.spotify.com/track/3ZaUzQTo5l9bjnVM6fxgEK;
MYV;1st.One;2025;Single;;https://open.spotify.com/track/1psO1e62LmiEy8TEYXEdvG;
ALAM MO BA;1st.One;2025;Single;;https://open.spotify.com/track/0HL548HRCr2YmxS1ypBrhG;
Kung Saan Saan;1st.One;2026;Single;;https://open.spotify.com/track/2oScE0aYT62dUbct26WpY9;
Unleash The Diva;4TH IMPACT;2017;Single;;https://open.spotify.com/track/3aABBsAlyw8CwAmCFDsE0i;
It's Not the Same Anymore - From "Ang Dalawang MRS. Reyes";4TH IMPACT;2018;Single;;https://open.spotify.com/track/2Kpy0fpPA26pXsE2y8ntSW;
D' Nah Nah (Shaky Bum Bum);4TH IMPACT;2018;Single;Tony Valor;https://open.spotify.com/track/6qGvcLOCgnYvAvdawuNuTk;
Take My Breath Away;4TH IMPACT;2018;Single;Tony Valor;https://open.spotify.com/track/1TXTaN5yEsmNJ2nuQr5Atx;
Take My Breath Away - Original R&b Version;4TH IMPACT;2019;Single;;https://open.spotify.com/track/2EDcAfHCWBBdfDDjib6WFv;
K(NO)W MORE;4TH IMPACT;2020;Single;;https://open.spotify.com/track/2bWAhlpCndkNyt0WwnsuKu;
Here We Go;4TH IMPACT;2022;Here We Go EP;;https://open.spotify.com/track/76rUYrGjL6FBFpmYaKdROt;
K(NO)W MORE;4TH IMPACT;2022;Here We Go EP;;https://open.spotify.com/track/5DKuy6t0kDV2tOCCSwMCEr;
Here We Go (Instrumental);4TH IMPACT;2022;Here We Go EP;;https://open.spotify.com/track/4Yxj6FYNssUVOXDlSNSGW1;
K(NO)W MORE (Instrumental);4TH IMPACT;2022;Here We Go EP;;https://open.spotify.com/track/58arOLwkUFaCaArOGkvIpi;
Tapat Sa'yo;4TH IMPACT;2022;Single;;https://open.spotify.com/track/37kaRD1lmVWLCAFmjIMDWW;
DISTORTED;4TH IMPACT;2023;Single;;https://open.spotify.com/track/4xJGKuUcEE45BzZWyZbjnb;
ALL AT ONCE;4TH IMPACT;2023;Single;;https://open.spotify.com/track/6oGQ5HaeOHdpFx236B7bCM;
DISTORTED;4TH IMPACT;2024;4TH IMPACT EP;;https://open.spotify.com/track/2XY6lrjQOSmPL8ZInudHSf;
ROUND AND ROUND;4TH IMPACT;2024;4TH IMPACT EP;;https://open.spotify.com/track/2FvynAkx8aNBS1Xd8IoQ32;
ALL AT ONCE;4TH IMPACT;2024;4TH IMPACT EP;;https://open.spotify.com/track/4HFQyE9Hp1NvukHv1HpcdN;
FEBRUARY;4TH IMPACT;2024;4TH IMPACT EP;;https://open.spotify.com/track/09SqJa96JnuHPBNkP80fNr;
HATE THAT GIRL;4TH IMPACT;2024;4TH IMPACT EP;;https://open.spotify.com/track/05i4UKtDuU7GonGnbr3vt6;
JINGLE BELL ROCK;4TH IMPACT;2025;Single;;https://open.spotify.com/track/57QLU7diwgV7Nho1J2Rt5Y;
I Bet You Never;4TH IMPACT;2025;Single;;https://open.spotify.com/track/2wiaZPeSOzgXmZIdSWTfgw;
GOLDEN;4TH IMPACT;2025;Single;;https://open.spotify.com/track/50GvJRr2LoWsMcbP1JMqfN;
Aitakatta - Gustong Makita;MNL48;2018;Aitakatta EP;;https://open.spotify.com/track/2jstC5XzlFJ4cy7N2WuqBB;
Talulot Ng Sakura;MNL48;2018;Aitakatta EP;;https://open.spotify.com/track/3DkReaz5OHlI6nrNbpMfGL;
Umiindak Na Saya;MNL48;2018;Aitakatta EP;;https://open.spotify.com/track/6yj5dkGLmZ7smriI9SoTRV;
Aitakatta - Gustong Makita (Instrumental);MNL48;2018;Aitakatta EP;;https://open.spotify.com/track/1B55yDQ2gFa3XEoiS3QkK9;
Talulot Ng Sakura (Instrumental);MNL48;2018;Aitakatta EP;;https://open.spotify.com/track/7Ao40Q3159e5WjNzORzQNc;
Umiindak Na Saya (Instrumental);MNL48;2018;Aitakatta EP;;https://open.spotify.com/track/49rCC4a2RYw7NakzBxfAeO;
Pag-ibig Fortune Cookie;MNL48;2018;Pag-ibig Fortune Cookie;;https://open.spotify.com/track/3vrBLGeS9H8VNynzXLB47;
Palusot Ko'y Maybe;MNL48;2018;Pag-ibig Fortune Cookie;;https://open.spotify.com/track/54fdIke4ZD7CJ1MFfFhK91;
First Rabbit;MNL48;2018;Pag-ibig Fortune Cookie;;https://open.spotify.com/track/1asDhWHH4uxfeOdFJUwrqz;
Ikaw Ang Melody;MNL48;2019;Ikaw Ang Melody;;https://open.spotify.com/track/2JsDxKiPzu5bc0LJ2TpHJ7;
High Tension;MNL48;2020;High Tension;;https://open.spotify.com/track/7AWOzJF2m3JHYntqQS3DSU;
River;MNL48;2020;River;;https://open.spotify.com/track/6l2ThRggrbKRQF5fZs3qOF;
No Way Man;MNL48;2022;No Way Man;;https://open.spotify.com/track/2nECfH1xGz8cPDLmBvTgxr;
Ikaw At Ako;PPOP Generation;2019;Single;;https://open.spotify.com/track/6eIeZfAucULGNP8GFRUIJo;
Boom Ganda;PPOP Generation;2019;Single;;https://open.spotify.com/track/46FwEsGgmsRHGUmXaZplo1;
Hanap-Hanap;PPOP Generation;2020;Single;;https://open.spotify.com/track/6kiVUPHIxAeKVPSqwGe233;
Wrapped Around My Finger;PPOP Generation;2020;Single;;https://open.spotify.com/track/642JvmjeEvCDzDspT6kPRT;
Prinsesa;PPOP Generation;2022;Single;;https://open.spotify.com/track/0w3Kt1WjEsNNZDF4H1vx1e;
Hanggang Tingin Ka Lang;PPOP Generation;2023;Single;;https://open.spotify.com/track/3xKv5T8fGpYqj1V5qRJNed;
Dalawa;KAIA;2022;Single;;https://open.spotify.com/track/7KL81oWVy5M91P6X5nt4wq;
5678;KAIA;2023;Single;;https://open.spotify.com/track/1qH3cZ4kF0rIeB2WS7CRPN;
TURN UP;KAIA;2023;Single;;https://open.spotify.com/track/5eVSN0GTj1ydGiY0H7HzkG;
KAYA;KAIA;2024;Single;;https://open.spotify.com/track/4ggRHB5BGvMZxrguWEetCG;
Walang Biruan;KAIA;2024;Single;;https://open.spotify.com/track/6ZYPdk1sGKUiM4pnliw72f;
YOU DID IT;KAIA;2024;Single;;https://open.spotify.com/track/4KgGZEpl6PHxiNJyvtnWE6;
Road To Mythic;KAIA;2024;Single;ALAMAT;https://open.spotify.com/track/5pGvKMVkW0QaR0f8wy1KQJ;
TANGA;KAIA;2025;Single;;https://open.spotify.com/track/35XFkYrc5OH9pPlkIwzbJX;
Walkie Talkie;KAIA;2025;Single;;https://open.spotify.com/track/0nQxF9FqJ2VZ3LkC1GLSJY;
Bling Bling;DIONE;2022;Single;;https://open.spotify.com/track/7DZkSrPKnLYYYS5x2mT7l7;
Break You Down;DIONE;2023;Single;;https://open.spotify.com/track/3kvIX1PGajaLWb5isySR9J;
Pangako;DIONE;2023;Single;;https://open.spotify.com/track/2nevebOF51dkILGi9M05bW;
Paulit-Ulit;DIONE;2024;Single;;https://open.spotify.com/track/1zALBX3CuA24iDS61021Vy;
