Song Title;Artist;Year;Album/EP/Single;Collaborating Artist(s);Spotify Link;Streams
Dahan;December Avenue;2019;Langit Mong Bughaw;;https://open.spotify.com/track/4kEVDvxSiBOBHxB3hR4iqz;
Kahit Di Mo Alam;December Avenue;2019;Langit Mong Bughaw;;https://open.spotify.com/track/7Ej7MKkFmuDApmawGwSA3S;
Kahit Sa Panaginip;December Avenue;2019;Langit Mong Bughaw;;https://open.spotify.com/track/1n945VPMXC7lDEJsbxK6pE;
Huling Sandali;December Avenue;2019;Langit Mong Bughaw;;https://open.spotify.com/track/6rIx9meOtOHDoo6ryRUdHv;
Sa Dulo Ng Walang Hanggan;December Avenue;2019;Langit Mong Bughaw;;https://open.spotify.com/track/76hY08tpF7iU5yffRwQWQs;
Paskong Alaala;December Avenue;2017;Single;;https://open.spotify.com/track/45pncOQEfx9eVJ5GlyXa1e;
Kung Ako Na Lang Sana;December Avenue;2018;Single;;https://open.spotify.com/track/5bx2Zs9QQ7A8k7RFithoIz;
Sa Dulo Ng Walang Hanggan (Piano Version);December Avenue;2018;Single;;https://open.spotify.com/track/1mTROTnvFi7uxGciL319Kb;
Kahit Sa Panaginip;December Avenue;2019;Single;Khalil Ramos;https://open.spotify.com/track/4Prcmh1dIZvT2DwYk8TC7l;
Bakas Ng Talampakan;December Avenue;2020;Single;;https://open.spotify.com/track/7jTO2Pyavfit1JCdMVrkud;
Umaaraw, Umuulan;December Avenue;2020;Single;;https://open.spotify.com/track/2h2qK7Gf5yw0jx8dOQnUgo;
Polaris;December Avenue;2020;Single;;https://open.spotify.com/track/4qnLsukL6Kkypa0joQSvpD;
Unfamiliar;December Avenue;2021;Single;;https://open.spotify.com/track/0KZResUSg4qEtwSxL1cBqr;
Drive;December Avenue;2021;Single;;https://open.spotify.com/track/6cRu69vqU3lENqlFEULIgH;
Isang Himala;December Avenue;2021;Single;;https://open.spotify.com/track/0jpPRcsopH1lZnIj5uLlyO;
Saksi Ang Langit;December Avenue;2022;Single;;https://open.spotify.com/track/6tPFZRJKj5JR7qO3qWxaVm;
Ilang Beses Kita Mamahalin?;December Avenue;2023;Single;;https://open.spotify.com/track/7qJfJulRbu1GiyAY5svOei;
Wala Nang Iba;December Avenue;2023;Single;Belle Mariano;https://open.spotify.com/track/6wJWjSeyr2usaQBTcvRR0R;
In My Arms Is Where I'll Keep You;December Avenue;2023;Single;;https://open.spotify.com/track/47OktvwapC5hbuJQWO3ukt;
Face of God;December Avenue;2024;Single;;https://open.spotify.com/track/4A9M5nq0KsU8A58nfoFb0q;
Paraya;December Avenue;2024;Single;;https://open.spotify.com/track/5DDS1hu1GcEZppuArUcfUA;
Ahon;December Avenue;2025;Single;Morissette;https://open.spotify.com/track/2ZNUhyHeCLzwKLBMH0m48Y;
I Don't Wanna Wait;December Avenue;2011;90s Music Comes Alive;;https://open.spotify.com/track/076u5BInS1j1pb9QbPfLfV;
Jingle Bells X Deck the Halls;December Avenue;2018;Single;Khalil Ramos;https://open.spotify.com/track/4w1maTceOzURZYKqDzninf;
Summer Song;December Avenue;2019;Single;Gracenote, Autotelic;https://open.spotify.com/track/53P6WL61RfwwS5JSJRFacQ;
Tadhana;December Avenue;2019;Single;Just Hush;https://open.spotify.com/track/68IguCyf7uZU6vNeyMcGCM;
A Perfect Christmas;December Avenue;2019;Spotify Singles - Holiday;Jose Mari Chan, Ben&Ben, I Belong to the Zoo, Julie Anne San Jose, Moira Dela Torre;https://open.spotify.com/track/7n7mTiptQT1iNa7rMhcZS8;
Bulong (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/1Y9pegQ14qcMi2GAiWTUp6;
Breathe Again (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/5y8r3Db9EyFROr0xG39byo;
Fallin' (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/4RXoDDJxTA65sXGXDss3IO;
Kahit 'Di Mo Alam (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/7mgs5lHtfe0RoRL6VGqO89;
Ears and Rhymes (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/6umkF5IwWXezRHdNhCSY8J;
Sleep Tonight (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/3Kx9RVqYHLxBadq4nxbHMl;
Bakas Ng Talampakan (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/7A6dmyZQB29UcznomZ5KmS;
Huling Sandali (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/6w4WZm6OWJpYnA9zTZf0E0;
Kung 'Di Rin Lang Ikaw (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/3b2bQnH9Tm1BwkrHN8GJyG;
Sa Ngalan Ng Pag-Ibig (Tower Sessions Live);December Avenue;2020;For the Roadies (Live);;https://open.spotify.com/track/7wZOmJgsnmfWdsYJCaxZsE;
Intro / Eroplanong Papel (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/0fIHU1Jacnto5jDusWMvL0;
Bulong (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/4NVB5Fvdx2sfC5rpboJFjd;
Kahit 'Di Mo Alam (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/77qvaPsbmB9IIHSSminkbK;
Magkunwari (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/03q8vZ4xQs9nhIgsXbd83T;
Unfamiliar (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/55jesqAXLK96jN2oLfuei5;
I'll Be Watching You (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/3uNMGuvbpigV6WsqYbqmzB;
Sleep Tonight (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/2YT9H1m0mIXv1kcSMrco9P;
City Lights (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/55uIz62HdsNRiSSPeDLrx8;
Fallin' (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/7xgAMj29Hq8eTqVeF6TsXF;
Ears And Rhymes (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/4bwOAxu5LYkQF7oeJIg2H5;
Dahan (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/26zSx0xafv6z2eTMtfWZx4;
Ilang Beses Kita Mamahalin? (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/0hWZ1iCNoD7bDo8U13mUwp;
Muling Magbabalik (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/0uWZRf8ZYGCvqMtgkOboQK;
Wala Nang Iba (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/0mJg5DabAZAszCmymS8iKD;
Paraya (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/5haRqQSJ7ivIV1zOXqihBO;
Tabing Ilog (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);Barbie Almalbis;https://open.spotify.com/track/3cPgFrdfSWyQwoqNA6ryjV;
Tulog Na (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);Ebe Dancel;https://open.spotify.com/track/2QjmBOrlQtOIdWHrLjwsS3;
'Wag Ka Nang Umiyak (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);Ebe Dancel;https://open.spotify.com/track/19RB4pVwq5Y3bOYgmmRJ45;
Ikaw Lamang (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);Silent Sanctuary;https://open.spotify.com/track/2iB3tocbaz5aaZTeWGwSbF;
Kundiman (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);Silent Sanctuary;https://open.spotify.com/track/5UZb019RGNLWB8NtHodB4A;
Kung 'Di Rin Lang Ikaw (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/5NL3Ttv8Es0zsmz77uXRfR;
Huling Sandali (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/6ICAZwbLKSFlsLc4Qi3Ijt;
Saksi Ang Langit (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/5vTB6tHyr5RXnEFooiJfH8;
Sa Dulo Ng Walang Hanggan / Sa Ngalan Ng Pag-ibig (Live);December Avenue;2025;Sa Ilalim Ng Mga Bituin (Live);;https://open.spotify.com/track/7tBjRuPWel7lyxOuov2Imv;
CLAPCLAPCLAP!;IV of Spades;2019;CLAPCLAPCLAP!;;https://open.spotify.com/track/28X5Dji5MyC9W9Nb2IGcAV;
Sweet Shadow;IV of Spades;2019;CLAPCLAPCLAP!;;https://open.spotify.com/track/1u34VUANkmyRjGPRtxLgnA;
Bata, Dahan-Dahan!;IV of Spades;2019;CLAPCLAPCLAP!;;https://open.spotify.com/track/5JFX5HIrFablCo0uEkNtKo;
Bawat Kaluluwa;IV of Spades;2019;CLAPCLAPCLAP!;;https://open.spotify.com/track/2gnVqlNifLIGvinryubyG4;
Not My Energy;IV of Spades;2019;CLAPCLAPCLAP!;;https://open.spotify.com/track/7l5aCorqYz8HtZ3wjSwtOV;
Come Inside Of My Heart;IV of Spades;2019;CLAPCLAPCLAP!;;https://open.spotify.com/track/3Eb5sztvEMa0Mqnb8DUAlU;
The Novel Of My Mind;IV of Spades;2019;CLAPCLAPCLAP!;;https://open.spotify.com/track/0TrBAndl9PJXiGp2rmfdeI;
Dulo Ng Hangganan;IV of Spades;2019;CLAPCLAPCLAP!;;https://open.spotify.com/track/7h4W9blGxYCkKJ3dxPZ84j;
In My Prison;IV of Spades;2019;CLAPCLAPCLAP!;;https://open.spotify.com/track/4Edrtauj7pmOlykfFHLz07;
My Juliana;IV of Spades;2019;CLAPCLAPCLAP!;;https://open.spotify.com/track/5Y33pd27lE5hznJFeD4dAk;
I'm A Butterfly;IV of Spades;2019;CLAPCLAPCLAP!;;https://open.spotify.com/track/1I2pe7KNMnhmjI4VPZ4Oqq;
I Ain't Perfect;IV of Spades;2019;CLAPCLAPCLAP!;;https://open.spotify.com/track/7lD4bwbBCqukPke3Xt1Ncs;
Take That Man;IV of Spades;2019;CLAPCLAPCLAP!;;https://open.spotify.com/track/1SZuNx9TtE5da7twgYkKAq;
Captivated;IV of Spades;2019;CLAPCLAPCLAP!;;https://open.spotify.com/track/39SQ0CjIineoa2mbiJpZdk;
I Would Rather Live Alone (I'm Not Who I'm Today);IV of Spades;2019;CLAPCLAPCLAP!;;https://open.spotify.com/track/5GpNvH7JUU5VdS7Vnmj4El;
Tara;IV of Spades;2025;Andalucia;;https://open.spotify.com/track/2rUKatmRHV97CZtlk600Ne;
Monster;IV of Spades;2025;Andalucia;;https://open.spotify.com/track/2WXfwMREEeDXnuhLF7TLtp;
Paru-Paro;IV of Spades;2025;Andalucia;;https://open.spotify.com/track/4vJoaI1445sreRuSYAdaLW;
Nanaman;IV of Spades;2025;Andalucia;;https://open.spotify.com/track/7MDB2nhlfjqkj6V65dtJ7d;
Konsensya;IV of Spades;2025;Andalucia;;https://open.spotify.com/track/6ANFoxb7wHCGVHnW1T0Oob;
Tamis Ng Pagkakamali;IV of Spades;2025;Andalucia;;https://open.spotify.com/track/0MNcBNDORXiWofBOhlBFAJ;
Aura;IV of Spades;2025;Andalucia;;https://open.spotify.com/track/26DcgZg9O6YCUVuRukGGhQ;
Karma;IV of Spades;2025;Andalucia;;https://open.spotify.com/track/1wvp5uGGwdPt9YtlHRqFSb;
Tangerine Boulevard;IV of Spades;2025;Andalucia;;https://open.spotify.com/track/3Rn2eMu2abaO03lVjN1UtH;
Kabisado;IV of Spades;2025;Andalucia;;https://open.spotify.com/track/4z928BtE4j1bjhcX9RU44M;
Rewind;IV of Spades;2025;Andalucia;;https://open.spotify.com/track/0Z97NVP2APoS2tZEByiF0t;
Suliranin;IV of Spades;2025;Andalucia;;https://open.spotify.com/track/14NPutRGYBVyMWYOUmxsc1;
Ilaw Sa Daan;IV of Spades;2016;Single;;https://open.spotify.com/track/652CegYwXhnFnVz3SgGzTO;
Hey Barbara;IV of Spades;2017;Single;;https://open.spotify.com/track/5RFHiLHCt7dDgKfCAdD5vj;
Where Have You Been, My Disco?;IV of Spades;2017;Single;;https://open.spotify.com/track/3a6DfTvbtUM5KeuDAlRIh6;
Mundo;IV of Spades;2018;Single;;https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8;
Ang Pinagmulan;IV of Spades;2020;Single;;https://open.spotify.com/track/45Nm4dwbrahPabtJQj8Cf0;
Sariling Multo (Sa Panaginip);IV of Spades;2020;Single;;https://open.spotify.com/track/4trnDsgZDTeX09IjfSDyPt;
Sa Kahapon;IV of Spades;2018;Single;Shanti Dope;https://open.spotify.com/track/2HOE4btBbbGgnFA7TpqNU0;
Bata, Dahan-Dahan x Nadarang;IV of Spades;2018;Single;Shanti Dope;https://open.spotify.com/track/6RLpn24GKfV33VttLFfstH;
Namamasko Po;IV of Spades;2018;Single;Shanti Dope;https://open.spotify.com/track/7EUZPD4M6DI29wZGUWWBlC;
Nagbabalik;IV of Spades;2019;Single;Rico Blanco;https://open.spotify.com/track/2K4SNcg5gserGR37nFshj6;
Kung Ayaw Mo Wag Mo;IV of Spades;2019;Spotify Jams;;https://open.spotify.com/track/0BEpSEV02FM1N5gcw2fsJC;
Mundo - Live at Pagsibol;IV of Spades;2023;Pagsibol (Live);Anya Lagman;https://open.spotify.com/track/6ulQd6xDBcC9hNDQpiBlm3;
Baby I Tried;Rob Deniel;2020;Baby I Tried (Single);;https://open.spotify.com/track/2apKzuGveE4XFji5KRpBNX;
Ulap;Rob Deniel;2020;Ulap (Single);;https://open.spotify.com/track/0yBycfuTYOoDrvfP5wY2Ux;
Gabi;Rob Deniel;2020;Gabi (Single);;https://open.spotify.com/track/7EYCghalyb9OyI2zrEbcQa;
Ang Rosas;Rob Deniel;2021;Ang Rosas (Single);;https://open.spotify.com/track/6tLvshGEzAStJoGu4NRUMA;
Ulap / Miracle Nights;Rob Deniel;2021;Ulap / Miracle Nights (Single);ALLMO$T;https://open.spotify.com/track/1zR9hWzLpNeR4ZcXEPWswl;
Abante;Rob Deniel;2021;Abante (Single);ALLMO$T;https://open.spotify.com/track/5X2idPEuWjcWAHFlmV5Axx;
Darling, Darling;Rob Deniel;2021;Darling, Darling (Single);;https://open.spotify.com/track/0mgbFVGzXKO41p9oxoas0c;
Ulap;Rob Deniel;2021;Ulap (Original Soundtrack from the Vivamax Movie "Sa Haba Ng Gabi");;https://open.spotify.com/track/5B9wx68hXK5IBic4YDTLUr;
Diwa;Rob Deniel;2021;Diwa (Single);;https://open.spotify.com/track/4cIed7uJzUPVbGNGXOuZI7;
Ang Rosas;Rob Deniel;2022;Silip Sa Apoy (Original Soundtrack from the Vivamax Movie);;https://open.spotify.com/track/3zIFQXEmOgl2xqo0PK9OfX;
Kundiman;Rob Deniel;2022;Kundiman (Single);;https://open.spotify.com/track/5o4ahNCar7wJCtcI1wXt54;
Sinta;Rob Deniel;2022;Sinta (Single);;https://open.spotify.com/track/0aCmjkogiWIRu7205eZK6I;
Ang Pag-ibig;Rob Deniel;2023;Ang Pag-ibig (Single);;https://open.spotify.com/track/639Wg7NFfgbwjSwDphqgvz;
Darling, Darling;Rob Deniel;2023;Baby Boy Baby Girl (Original Movie Soundtrack);;https://open.spotify.com/track/2jk2A1Mg85BBLQ6ArcgYqf;
Ang Pag-ibig;Rob Deniel;2023;Wish You Were The One (Original Movie Soundtrack);;https://open.spotify.com/track/1UHvivxQYbWD5mUx2NiBg0;
RomCom;Rob Deniel;2023;RomCom (Single);;https://open.spotify.com/track/67DEADzgSxkFWI3jVlQUL3;
Miss Miss;Rob Deniel;2023;Miss Miss (Single);;https://open.spotify.com/track/2yer0zhfBNd1vxZ4Ug2dEU;
Ang Pag-ibig;Rob Deniel;2024;Dearly Beloved (Original Movie Soundtrack);;https://open.spotify.com/track/3xbqnhwrLvK6SiSOHtNOe5;
Ulap;Rob Deniel;2024;Sem Break (A Viva One Original Series Soundtrack);;https://open.spotify.com/track/2BW42ayZlrZ4RUKlIsVEgX;
Ulap;Rob Deniel;2024;Sem Break (Original Soundtrack);;https://open.spotify.com/track/0XVg99A6JlkHE2tOUX3dM7;
Distansya;Rob Deniel;2024;Distansya (Single);Janine Tenoso;https://open.spotify.com/track/5ckv9XlKXJN6JccRJFjfyv;
Miss Miss;Rob Deniel;2024;40 (Original Motion Picture Soundtrack);;https://open.spotify.com/track/0hfDF2gbfFKT2uvTRXU0T1;
Arrowmance;Rob Deniel;2024;Arrowmance (Single);;https://open.spotify.com/track/7hh6oTg0HAnNa4u1MQUxhq;
Arrowmance;Rob Deniel;2024;Chasing In The Wild (A Viva One Original Series Soundtrack);;https://open.spotify.com/track/6FfPKNx06n49myPB5U0Btv;
Happy Ending;Rob Deniel;2024;Happy Ending (Single);;https://open.spotify.com/track/1hv8gjkImdxHMw98bxXGre;
Miss Miss;Rob Deniel;2025;Ang Mutya Ng Section E (A Viva One Original Series Soundtrack);;https://open.spotify.com/track/2yer0zhfBNd1vxZ4Ug2dEU;
Ikaw Ang Miss Universe Ng Buhay Ko;Rob Deniel;2025;SWABE;;https://open.spotify.com/track/5BcxhLZzZqjH68PrrbJs2c;
Puso;Rob Deniel;2025;Puso (Single);;https://open.spotify.com/track/23GZMUl9aJvSmb2QpBS55j;
Simoy;Rob Deniel;2025;100 Awit Para Kay Stella (Original Movie Soundtrack);;https://open.spotify.com/track/7gJGejlrwrz4GVGBIy2bTs;
Iisang Daan;Rob Deniel;2025;100 Awit Para Kay Stella (Original Movie Soundtrack);Kyle Echarri;https://open.spotify.com/track/3VRvDPGd2U4r6UwMy6xCEo;
Kumusta Na;Rob Deniel;2025;100 Awit Para Kay Stella (Original Movie Soundtrack);;https://open.spotify.com/track/25Kim7f0d7ym54D2e9q2wO;
Sinta;Rob Deniel;2025;Minamahal (Original Movie Soundtrack);;https://open.spotify.com/track/7uCnYq8c3DWszXtGdyRavJ;
Ikaw Sana (Live);Rob Deniel;2025;Ikaw Sana (Live) (Single);;https://open.spotify.com/track/1RtiAzLeYtfJN6VOi2LkxW;
Wala Na Bang Pag-ibig;Rob Deniel;2025;RD Covers (Live);;https://open.spotify.com/track/6D0jXlvOC2llxT2xEEGQBh;
Bakit Ngayon Ka Lang;Rob Deniel;2025;RD Covers (Live);;https://open.spotify.com/track/0jMWZzRWjjLl3oR1RmDYsZ;
Ikaw Sana;Rob Deniel;2025;RD Covers (Live);;https://open.spotify.com/track/2PwhGIudiNm9NnObLcj9kZ;
Nandito Ako;Rob Deniel;2025;RD Covers (Live);;https://open.spotify.com/track/5Ykz2rfupj8lEr5eDumU0X;
Kalawakan;Rob Deniel;2025;Kalawakan (Single);;https://open.spotify.com/track/4L1cUWMpmGgfD5t6s5V5Wy;
